t/s,UL1-N [V],UL2-N [V],UL3-N [V],UL1-L2 [V],UL2-L3 [V],UL3-L1 [V],I1 [A],I2 [A],I3 [A],IN [A],S1 [VA],S2 [VA],S3 [VA],P1 [W],P2 [W],P3 [W],Q1 [var],Q2 [var],Q3 [var],cos ?1,cos ?2,cos ?3,UTHD1 [%],UTHD2 [%],UTHD3 [%],f [Hz], [V], [V]2, [A],?S [VA],?P [W],?Q [var],cos ?,Label
208.922,119.249,122.03,118.913,209.791,209.314,204.76,1.38974,1.35935,0.975778,0.283177,165.726,165.881,116.033,-151.259,-158.727,-111.363,59.9772,36.2463,19.864,0.912705,0.956872,0.95976,1.8614,1.86137,1.51544,59.984,120.064,207.955,1.24162,447.64,-421.349,116.088,0.941269,0
208.953,119.249,122.03,118.913,209.791,209.314,204.76,1.38974,1.35935,0.975778,0.283177,165.726,165.881,116.033,-151.259,-158.727,-111.363,59.9772,36.2463,19.864,0.912705,0.956872,0.95976,1.8614,1.86137,1.51544,59.984,120.064,207.955,1.24162,447.64,-421.349,116.088,0.941269,0
208.969,119.249,122.03,118.913,209.791,209.314,204.76,1.38974,1.35935,0.975778,0.283177,165.726,165.881,116.033,-151.259,-158.727,-111.363,59.9772,36.2463,19.864,0.912705,0.956872,0.95976,1.8614,1.86137,1.51544,59.984,120.064,207.955,1.24162,447.64,-421.349,116.088,0.941269,0
208.984,119.249,122.03,118.913,209.791,209.314,204.76,1.38974,1.35935,0.975778,0.283177,165.726,165.881,116.033,-151.259,-158.727,-111.363,59.9772,36.2463,19.864,0.912705,0.956872,0.95976,1.8614,1.86137,1.51544,59.984,120.064,207.955,1.24162,447.64,-421.349,116.088,0.941269,0
209,119.249,122.03,118.913,209.791,209.314,204.76,1.38974,1.35935,0.975778,0.283177,165.726,165.881,116.033,-151.259,-158.727,-111.363,59.9772,36.2463,19.864,0.912705,0.956872,0.95976,1.8614,1.86137,1.51544,59.984,120.064,207.955,1.24162,447.64,-421.349,116.088,0.941269,0
209.031,119.249,122.03,118.913,209.791,209.314,204.76,1.38974,1.35935,0.975778,0.283177,165.726,165.881,116.033,-151.259,-158.727,-111.363,59.9772,36.2463,19.864,0.912705,0.956872,0.95976,1.8614,1.86137,1.51544,59.984,120.064,207.955,1.24162,447.64,-421.349,116.088,0.941269,0
209.047,119.249,122.03,118.913,209.791,209.314,204.76,1.38974,1.35935,0.975778,0.283177,165.726,165.881,116.033,-151.259,-158.727,-111.363,59.9772,36.2463,19.864,0.912705,0.956872,0.95976,1.8614,1.86137,1.51544,59.984,120.064,207.955,1.24162,447.64,-421.349,116.088,0.941269,0
209.062,119.269,122.046,118.926,209.81,209.354,204.786,1.39345,1.36007,0.976624,0.284914,166.196,165.991,116.146,-151.714,-158.805,-111.398,60.3275,35.9548,19.8575,0.912864,0.95671,0.959125,1.93011,1.84949,1.52412,59.984,120.08,207.983,1.24338,448.332,-421.917,116.14,0.941082,0
209.094,119.269,122.046,118.926,209.81,209.354,204.786,1.39345,1.36007,0.976624,0.284914,166.196,165.991,116.146,-151.714,-158.805,-111.398,60.3275,35.9548,19.8575,0.912864,0.95671,0.959125,1.93011,1.84949,1.52412,59.984,120.08,207.983,1.24338,448.332,-421.917,116.14,0.941082,0
209.109,119.269,122.046,118.926,209.81,209.354,204.786,1.39345,1.36007,0.976624,0.284914,166.196,165.991,116.146,-151.714,-158.805,-111.398,60.3275,35.9548,19.8575,0.912864,0.95671,0.959125,1.93011,1.84949,1.52412,59.984,120.08,207.983,1.24338,448.332,-421.917,116.14,0.941082,0
209.125,119.269,122.046,118.926,209.81,209.354,204.786,1.39345,1.36007,0.976624,0.284914,166.196,165.991,116.146,-151.714,-158.805,-111.398,60.3275,35.9548,19.8575,0.912864,0.95671,0.959125,1.93011,1.84949,1.52412,59.984,120.08,207.983,1.24338,448.332,-421.917,116.14,0.941082,0
209.141,119.269,122.046,118.926,209.81,209.354,204.786,1.39345,1.36007,0.976624,0.284914,166.196,165.991,116.146,-151.714,-158.805,-111.398,60.3275,35.9548,19.8575,0.912864,0.95671,0.959125,1.93011,1.84949,1.52412,59.984,120.08,207.983,1.24338,448.332,-421.917,116.14,0.941082,0
209.172,119.269,122.046,118.926,209.81,209.354,204.786,1.39345,1.36007,0.976624,0.284914,166.196,165.991,116.146,-151.714,-158.805,-111.398,60.3275,35.9548,19.8575,0.912864,0.95671,0.959125,1.93011,1.84949,1.52412,59.984,120.08,207.983,1.24338,448.332,-421.917,116.14,0.941082,0
209.187,119.269,122.046,118.926,209.81,209.354,204.786,1.39345,1.36007,0.976624,0.284914,166.196,165.991,116.146,-151.714,-158.805,-111.398,60.3275,35.9548,19.8575,0.912864,0.95671,0.959125,1.93011,1.84949,1.52412,59.984,120.08,207.983,1.24338,448.332,-421.917,116.14,0.941082,0
209.203,119.269,122.046,118.926,209.81,209.354,204.786,1.39345,1.36007,0.976624,0.284914,166.196,165.991,116.146,-151.714,-158.805,-111.398,60.3275,35.9548,19.8575,0.912864,0.95671,0.959125,1.93011,1.84949,1.52412,59.984,120.08,207.983,1.24338,448.332,-421.917,116.14,0.941082,0
209.234,119.269,122.046,118.926,209.81,209.354,204.786,1.39345,1.36007,0.976624,0.284914,166.196,165.991,116.146,-151.714,-158.805,-111.398,60.3275,35.9548,19.8575,0.912864,0.95671,0.959125,1.93011,1.84949,1.52412,59.984,120.08,207.983,1.24338,448.332,-421.917,116.14,0.941082,0
209.25,119.269,122.046,118.926,209.81,209.354,204.786,1.39345,1.36007,0.976624,0.284914,166.196,165.991,116.146,-151.714,-158.805,-111.398,60.3275,35.9548,19.8575,0.912864,0.95671,0.959125,1.93011,1.84949,1.52412,59.984,120.08,207.983,1.24338,448.332,-421.917,116.14,0.941082,0
209.266,119.266,122.03,118.916,209.796,209.326,204.78,1.38784,1.35495,0.971627,0.285439,165.522,165.345,115.542,-151.115,-158.215,-110.896,60.0889,35.8641,19.6033,0.91296,0.956881,0.959788,1.8749,1.86645,1.54699,59.984,120.071,207.967,1.23814,446.409,-420.226,115.556,0.941348,0
209.281,119.266,122.03,118.916,209.796,209.326,204.78,1.38784,1.35495,0.971627,0.285439,165.522,165.345,115.542,-151.115,-158.215,-110.896,60.0889,35.8641,19.6033,0.91296,0.956881,0.959788,1.8749,1.86645,1.54699,59.984,120.071,207.967,1.23814,446.409,-420.226,115.556,0.941348,0
209.312,119.266,122.03,118.916,209.796,209.326,204.78,1.38784,1.35495,0.971627,0.285439,165.522,165.345,115.542,-151.115,-158.215,-110.896,60.0889,35.8641,19.6033,0.91296,0.956881,0.959788,1.8749,1.86645,1.54699,59.984,120.071,207.967,1.23814,446.409,-420.226,115.556,0.941348,0
209.328,119.266,122.03,118.916,209.796,209.326,204.78,1.38784,1.35495,0.971627,0.285439,165.522,165.345,115.542,-151.115,-158.215,-110.896,60.0889,35.8641,19.6033,0.91296,0.956881,0.959788,1.8749,1.86645,1.54699,59.984,120.071,207.967,1.23814,446.409,-420.226,115.556,0.941348,0
209.344,119.266,122.03,118.916,209.796,209.326,204.78,1.38784,1.35495,0.971627,0.285439,165.522,165.345,115.542,-151.115,-158.215,-110.896,60.0889,35.8641,19.6033,0.91296,0.956881,0.959788,1.8749,1.86645,1.54699,59.984,120.071,207.967,1.23814,446.409,-420.226,115.556,0.941348,0
209.359,119.266,122.03,118.916,209.796,209.326,204.78,1.38784,1.35495,0.971627,0.285439,165.522,165.345,115.542,-151.115,-158.215,-110.896,60.0889,35.8641,19.6033,0.91296,0.956881,0.959788,1.8749,1.86645,1.54699,59.984,120.071,207.967,1.23814,446.409,-420.226,115.556,0.941348,0
209.391,119.266,122.03,118.916,209.796,209.326,204.78,1.38784,1.35495,0.971627,0.285439,165.522,165.345,115.542,-151.115,-158.215,-110.896,60.0889,35.8641,19.6033,0.91296,0.956881,0.959788,1.8749,1.86645,1.54699,59.984,120.071,207.967,1.23814,446.409,-420.226,115.556,0.941348,0
209.406,119.266,122.03,118.916,209.796,209.326,204.78,1.38784,1.35495,0.971627,0.285439,165.522,165.345,115.542,-151.115,-158.215,-110.896,60.0889,35.8641,19.6033,0.91296,0.956881,0.959788,1.8749,1.86645,1.54699,59.984,120.071,207.967,1.23814,446.409,-420.226,115.556,0.941348,0
209.422,119.266,122.03,118.916,209.796,209.326,204.78,1.38784,1.35495,0.971627,0.285439,165.522,165.345,115.542,-151.115,-158.215,-110.896,60.0889,35.8641,19.6033,0.91296,0.956881,0.959788,1.8749,1.86645,1.54699,59.984,120.071,207.967,1.23814,446.409,-420.226,115.556,0.941348,0
209.453,119.266,122.03,118.916,209.796,209.326,204.78,1.38784,1.35495,0.971627,0.288485,165.522,165.345,115.542,-151.115,-158.215,-110.896,60.0889,35.8641,19.6033,0.91296,0.956881,0.959788,1.8749,1.86645,1.54699,59.984,120.071,207.967,1.23814,446.409,-420.226,115.556,0.941348,0
209.469,119.253,122.032,118.921,209.781,209.327,204.783,1.39424,1.36065,0.972848,0.288485,166.268,166.042,115.693,-151.41,-158.69,-110.989,61.6827,37.2287,20.4791,0.91064,0.955719,0.959347,1.79662,1.90014,1.60545,59.984,120.069,207.964,1.24258,448.003,-421.089,119.391,0.939926,0
209.484,119.253,122.032,118.921,209.781,209.327,204.783,1.39424,1.36065,0.972848,0.288485,166.268,166.042,115.693,-151.41,-158.69,-110.989,61.6827,37.2287,20.4791,0.91064,0.955719,0.959347,1.79662,1.90014,1.60545,59.984,120.069,207.964,1.24258,448.003,-421.089,119.391,0.939926,0
209.5,119.253,122.032,118.921,209.781,209.327,204.783,1.39424,1.36065,0.972848,0.288485,166.268,166.042,115.693,-151.41,-158.69,-110.989,61.6827,37.2287,20.4791,0.91064,0.955719,0.959347,1.79662,1.90014,1.60545,59.984,120.069,207.964,1.24258,448.003,-421.089,119.391,0.939926,0
209.531,119.253,122.032,118.921,209.781,209.327,204.783,1.39424,1.36065,0.972848,0.288485,166.268,166.042,115.693,-151.41,-158.69,-110.989,61.6827,37.2287,20.4791,0.91064,0.955719,0.959347,1.79662,1.90014,1.60545,59.984,120.069,207.964,1.24258,448.003,-421.089,119.391,0.939926,0
209.547,119.253,122.032,118.921,209.781,209.327,204.783,1.39424,1.36065,0.972848,0.288485,166.268,166.042,115.693,-151.41,-158.69,-110.989,61.6827,37.2287,20.4791,0.91064,0.955719,0.959347,1.79662,1.90014,1.60545,59.984,120.069,207.964,1.24258,448.003,-421.089,119.391,0.939926,0
209.562,119.253,122.032,118.921,209.781,209.327,204.783,1.39424,1.36065,0.972848,0.288485,166.268,166.042,115.693,-151.41,-158.69,-110.989,61.6827,37.2287,20.4791,0.91064,0.955719,0.959347,1.79662,1.90014,1.60545,59.984,120.069,207.964,1.24258,448.003,-421.089,119.391,0.939926,0
209.594,119.253,122.032,118.921,209.781,209.327,204.783,1.39424,1.36065,0.972848,0.288485,166.268,166.042,115.693,-151.41,-158.69,-110.989,61.6827,37.2287,20.4791,0.91064,0.955719,0.959347,1.79662,1.90014,1.60545,59.984,120.069,207.964,1.24258,448.003,-421.089,119.391,0.939926,0
209.609,119.253,122.032,118.921,209.781,209.327,204.783,1.39424,1.36065,0.972848,0.288485,166.268,166.042,115.693,-151.41,-158.69,-110.989,61.6827,37.2287,20.4791,0.91064,0.955719,0.959347,1.79662,1.90014,1.60545,59.984,120.069,207.964,1.24258,448.003,-421.089,119.391,0.939926,0
209.625,119.253,122.032,118.921,209.781,209.327,204.783,1.39424,1.36065,0.972848,0.288485,166.268,166.042,115.693,-151.41,-158.69,-110.989,61.6827,37.2287,20.4791,0.91064,0.955719,0.959347,1.79662,1.90014,1.60545,59.984,120.069,207.964,1.24258,448.003,-421.089,119.391,0.939926,0
209.641,119.253,122.032,118.921,209.781,209.327,204.783,1.39424,1.36065,0.972848,0.288485,166.268,166.042,115.693,-151.41,-158.69,-110.989,61.6827,37.2287,20.4791,0.91064,0.955719,0.959347,1.79662,1.90014,1.60545,59.984,120.069,207.964,1.24258,448.003,-421.089,119.391,0.939926,0
209.672,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.293881,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.687,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.293881,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.703,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.293881,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.734,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.293881,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.75,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.293881,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.766,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.293881,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.781,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.293881,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.812,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.293881,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.828,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.293881,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.844,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.293881,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.859,119.268,121.969,118.936,209.708,209.278,204.845,1.4091,1.36193,0.977503,0.290278,168.06,166.114,116.26,-153.13,-158.994,-111.458,62.4884,37.1688,21.129,0.911162,0.957138,0.9587,1.71289,1.84351,1.52442,59.984,120.058,207.944,1.24951,450.434,-423.583,120.786,0.940387,0
209.891,119.207,121.96,118.878,209.667,209.223,204.72,1.39195,1.35718,0.969394,0.290278,165.931,165.522,115.239,-151.256,-158.408,-110.453,61.7397,37.3901,20.5823,0.911562,0.957023,0.958468,1.62984,1.83025,1.45018,59.984,120.015,207.87,1.23951,446.692,-420.118,119.712,0.940509,0
209.906,119.207,121.96,118.878,209.667,209.223,204.72,1.39195,1.35718,0.969394,0.290278,165.931,165.522,115.239,-151.256,-158.408,-110.453,61.7397,37.3901,20.5823,0.911562,0.957023,0.958468,1.62984,1.83025,1.45018,59.984,120.015,207.87,1.23951,446.692,-420.118,119.712,0.940509,0
209.922,119.207,121.96,118.878,209.667,209.223,204.72,1.39195,1.35718,0.969394,0.290278,165.931,165.522,115.239,-151.256,-158.408,-110.453,61.7397,37.3901,20.5823,0.911562,0.957023,0.958468,1.62984,1.83025,1.45018,59.984,120.015,207.87,1.23951,446.692,-420.118,119.712,0.940509,0
209.953,119.207,121.96,118.878,209.667,209.223,204.72,1.39195,1.35718,0.969394,0.290278,165.931,165.522,115.239,-151.256,-158.408,-110.453,61.7397,37.3901,20.5823,0.911562,0.957023,0.958468,1.62984,1.83025,1.45018,59.984,120.015,207.87,1.23951,446.692,-420.118,119.712,0.940509,0
209.969,119.207,121.96,118.878,209.667,209.223,204.72,1.39195,1.35718,0.969394,0.290278,165.931,165.522,115.239,-151.256,-158.408,-110.453,61.7397,37.3901,20.5823,0.911562,0.957023,0.958468,1.62984,1.83025,1.45018,59.984,120.015,207.87,1.23951,446.692,-420.118,119.712,0.940509,0
209.984,119.207,121.96,118.878,209.667,209.223,204.72,1.39195,1.35718,0.969394,0.290278,165.931,165.522,115.239,-151.256,-158.408,-110.453,61.7397,37.3901,20.5823,0.911562,0.957023,0.958468,1.62984,1.83025,1.45018,59.984,120.015,207.87,1.23951,446.692,-420.118,119.712,0.940509,0
210,119.207,121.96,118.878,209.667,209.223,204.72,1.39195,1.35718,0.969394,0.290278,165.931,165.522,115.239,-151.256,-158.408,-110.453,61.7397,37.3901,20.5823,0.911562,0.957023,0.958468,1.62984,1.83025,1.45018,59.984,120.015,207.87,1.23951,446.692,-420.118,119.712,0.940509,0
210.031,119.207,121.96,118.878,209.667,209.223,204.72,1.39195,1.35718,0.969394,0.290278,165.931,165.522,115.239,-151.256,-158.408,-110.453,61.7397,37.3901,20.5823,0.911562,0.957023,0.958468,1.62984,1.83025,1.45018,59.984,120.015,207.87,1.23951,446.692,-420.118,119.712,0.940509,0
210.047,119.207,121.96,118.878,209.667,209.223,204.72,1.39195,1.35718,0.969394,0.290278,165.931,165.522,115.239,-151.256,-158.408,-110.453,61.7397,37.3901,20.5823,0.911562,0.957023,0.958468,1.62984,1.83025,1.45018,59.984,120.015,207.87,1.23951,446.692,-420.118,119.712,0.940509,0
210.062,119.234,122.002,118.891,209.743,209.268,204.741,1.3999,1.36163,0.976944,0.287495,166.916,166.122,116.15,-151.803,-158.765,-111.177,63.0633,38.8112,22.3238,0.909459,0.955715,0.957189,1.70074,1.79655,1.47224,59.984,120.042,207.917,1.24616,449.188,-421.745,124.198,0.938907,0
210.094,119.234,122.002,118.891,209.743,209.268,204.741,1.3999,1.36163,0.976944,0.287495,166.916,166.122,116.15,-151.803,-158.765,-111.177,63.0633,38.8112,22.3238,0.909459,0.955715,0.957189,1.70074,1.79655,1.47224,59.984,120.042,207.917,1.24616,449.188,-421.745,124.198,0.938907,0
210.109,119.234,122.002,118.891,209.743,209.268,204.741,1.3999,1.36163,0.976944,0.287495,166.916,166.122,116.15,-151.803,-158.765,-111.177,63.0633,38.8112,22.3238,0.909459,0.955715,0.957189,1.70074,1.79655,1.47224,59.984,120.042,207.917,1.24616,449.188,-421.745,124.198,0.938907,0
210.125,119.234,122.002,118.891,209.743,209.268,204.741,1.3999,1.36163,0.976944,0.287495,166.916,166.122,116.15,-151.803,-158.765,-111.177,63.0633,38.8112,22.3238,0.909459,0.955715,0.957189,1.70074,1.79655,1.47224,59.984,120.042,207.917,1.24616,449.188,-421.745,124.198,0.938907,0
210.141,119.234,122.002,118.891,209.743,209.268,204.741,1.3999,1.36163,0.976944,0.287495,166.916,166.122,116.15,-151.803,-158.765,-111.177,63.0633,38.8112,22.3238,0.909459,0.955715,0.957189,1.70074,1.79655,1.47224,59.984,120.042,207.917,1.24616,449.188,-421.745,124.198,0.938907,0
210.172,119.234,122.002,118.891,209.743,209.268,204.741,1.3999,1.36163,0.976944,0.287495,166.916,166.122,116.15,-151.803,-158.765,-111.177,63.0633,38.8112,22.3238,0.909459,0.955715,0.957189,1.70074,1.79655,1.47224,59.984,120.042,207.917,1.24616,449.188,-421.745,124.198,0.938907,0
210.187,119.234,122.002,118.891,209.743,209.268,204.741,1.3999,1.36163,0.976944,0.287495,166.916,166.122,116.15,-151.803,-158.765,-111.177,63.0633,38.8112,22.3238,0.909459,0.955715,0.957189,1.70074,1.79655,1.47224,59.984,120.042,207.917,1.24616,449.188,-421.745,124.198,0.938907,0
210.203,119.234,122.002,118.891,209.743,209.268,204.741,1.3999,1.36163,0.976944,0.287495,166.916,166.122,116.15,-151.803,-158.765,-111.177,63.0633,38.8112,22.3238,0.909459,0.955715,0.957189,1.70074,1.79655,1.47224,59.984,120.042,207.917,1.24616,449.188,-421.745,124.198,0.938907,0
210.234,119.234,122.002,118.891,209.743,209.268,204.741,1.3999,1.36163,0.976944,0.287495,166.916,166.122,116.15,-151.803,-158.765,-111.177,63.0633,38.8112,22.3238,0.909459,0.955715,0.957189,1.70074,1.79655,1.47224,59.984,120.042,207.917,1.24616,449.188,-421.745,124.198,0.938907,0
210.25,119.234,122.002,118.891,209.743,209.268,204.741,1.3999,1.36163,0.976944,0.287042,166.916,166.122,116.15,-151.803,-158.765,-111.177,63.0633,38.8112,22.3238,0.909459,0.955715,0.957189,1.70074,1.79655,1.47224,59.984,120.042,207.917,1.24616,449.188,-421.745,124.198,0.938907,0
210.266,119.221,121.977,118.877,209.706,209.244,204.712,1.39768,1.36111,0.976504,0.287042,166.632,166.024,116.084,-151.382,-158.512,-111.028,63.1331,38.9923,22.3816,0.908478,0.954757,0.956442,1.78186,1.76379,1.48661,59.984,120.025,207.887,1.2451,448.74,-420.922,124.507,0.938008,0
210.281,119.221,121.977,118.877,209.706,209.244,204.712,1.39768,1.36111,0.976504,0.287042,166.632,166.024,116.084,-151.382,-158.512,-111.028,63.1331,38.9923,22.3816,0.908478,0.954757,0.956442,1.78186,1.76379,1.48661,59.984,120.025,207.887,1.2451,448.74,-420.922,124.507,0.938008,0
210.312,119.221,121.977,118.877,209.706,209.244,204.712,1.39768,1.36111,0.976504,0.287042,166.632,166.024,116.084,-151.382,-158.512,-111.028,63.1331,38.9923,22.3816,0.908478,0.954757,0.956442,1.78186,1.76379,1.48661,59.984,120.025,207.887,1.2451,448.74,-420.922,124.507,0.938008,0
210.328,119.221,121.977,118.877,209.706,209.244,204.712,1.39768,1.36111,0.976504,0.287042,166.632,166.024,116.084,-151.382,-158.512,-111.028,63.1331,38.9923,22.3816,0.908478,0.954757,0.956442,1.78186,1.76379,1.48661,59.984,120.025,207.887,1.2451,448.74,-420.922,124.507,0.938008,0
210.344,119.221,121.977,118.877,209.706,209.244,204.712,1.39768,1.36111,0.976504,0.287042,166.632,166.024,116.084,-151.382,-158.512,-111.028,63.1331,38.9923,22.3816,0.908478,0.954757,0.956442,1.78186,1.76379,1.48661,59.984,120.025,207.887,1.2451,448.74,-420.922,124.507,0.938008,0
210.359,119.221,121.977,118.877,209.706,209.244,204.712,1.39768,1.36111,0.976504,0.287042,166.632,166.024,116.084,-151.382,-158.512,-111.028,63.1331,38.9923,22.3816,0.908478,0.954757,0.956442,1.78186,1.76379,1.48661,59.984,120.025,207.887,1.2451,448.74,-420.922,124.507,0.938008,0
210.391,119.221,121.977,118.877,209.706,209.244,204.712,1.39768,1.36111,0.976504,0.287042,166.632,166.024,116.084,-151.382,-158.512,-111.028,63.1331,38.9923,22.3816,0.908478,0.954757,0.956442,1.78186,1.76379,1.48661,59.984,120.025,207.887,1.2451,448.74,-420.922,124.507,0.938008,0
210.406,119.221,121.977,118.877,209.706,209.244,204.712,1.39768,1.36111,0.976504,0.287042,166.632,166.024,116.084,-151.382,-158.512,-111.028,63.1331,38.9923,22.3816,0.908478,0.954757,0.956442,1.78186,1.76379,1.48661,59.984,120.025,207.887,1.2451,448.74,-420.922,124.507,0.938008,0
210.422,119.221,121.977,118.877,209.706,209.244,204.712,1.39768,1.36111,0.976504,0.287042,166.632,166.024,116.084,-151.382,-158.512,-111.028,63.1331,38.9923,22.3816,0.908478,0.954757,0.956442,1.78186,1.76379,1.48661,59.984,120.025,207.887,1.2451,448.74,-420.922,124.507,0.938008,0
210.453,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.287042,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
210.469,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.286001,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
210.484,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.286001,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
210.5,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.286001,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
210.531,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.286001,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
210.547,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.286001,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
210.562,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.286001,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
210.594,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.286001,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
210.609,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.286001,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
210.625,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.286001,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
210.641,119.268,122.007,118.876,209.789,209.253,204.753,1.40049,1.36231,0.972155,0.286001,167.033,166.212,115.566,-151.816,-158.968,-110.513,63.2926,38.2369,22.2167,0.908895,0.956416,0.95628,1.71335,1.76882,1.54978,59.984,120.05,207.932,1.24499,448.811,-421.297,123.746,0.938695,0
